GEOID,coniferPct,ripariaPct,hardwooPct,coniHarPct,devPct,sumCarPeKm,pct_nonWhi,categ
132419703041,9.371,0.228,69.863,0.396,12.127,77.75,1.02,Majority white
132419702014,5.942,0.054,60.112,2.152,23.11,63.893,5.367,Majority white
132419703031,6.355,0.599,60.851,1.668,17.975,64.081,4.804,Majority white
132419703032,13.332,0.248,75.208,0.916,7.998,75.889,3.184,Majority white
132419701032,2.822,0.397,77.191,0.223,17.762,80.168,3.279,Majority white
132419701012,3.446,1.274,79.653,0.285,9.295,72.797,4.442,Majority white
132419701021,11.494,0.131,77.253,0.526,9.646,81.263,2.293,Majority white
132419702012,4.438,0.185,83.607,0.37,8.446,79.448,3.993,Majority white
132419701031,2.753,0.145,62.645,0.15,32.86,75.417,4.646,Majority white
132419701011,3.633,0.702,48.421,0.59,27.48,53.798,4.619,Majority white
132419702013,2.7,0.331,4.6,1.846,85.204,39.065,10.956,Majority white
131759501001,33.383,11.761,2.111,11.8,8.934,22.962,39.394,Majority white
131759511002,41.616,8.524,2.656,4.065,21.615,23.625,32.36,Majority white
131759511003,38.229,16.122,1.526,9.964,17.503,30.365,19.023,Majority white
131759510012,30.773,33.199,1.79,9.129,9.418,30.54,6.768,Majority white
131759502022,26.401,7.952,2.801,12.722,23.274,25.375,40.981,Majority white
131759510011,40.703,7.369,3.568,12.666,10.248,22.302,4.534,Majority white
131759510024,14.89,19.991,0.969,6.696,40.7,22.547,49.47,Majority white
131759510013,27.434,13.388,0.571,7.294,20.157,18.613,29.065,Majority white
131759510021,10.514,8.292,1.085,1.627,62.358,23.203,72.59,Majority Minority
131759510022,24.92,4.495,0.382,3.731,42.972,20.821,58.955,Majority white
131759502013,15.665,5.774,1.451,9.861,44.225,16.084,41.001,Majority white
130099702022,1.131,0.019,4.977,2.941,72.539,24.1,15.344,Majority white
131759510023,17.211,13.598,2.381,7.998,53.489,16.769,58.462,Majority white
130099701012,43.552,9.93,0.906,17.11,18.485,33.27,63.83,Majority white
130099708021,32.199,6.492,3.134,13.642,25.753,28.704,49.672,Majority white
130099702012,5.922,1.408,7.768,4.601,59.886,28.988,50.353,Majority white
130099701023,23.149,1.4,13.596,10.751,36.358,40.451,37.539,Majority white
130099702011,10.726,3.438,3.575,5.776,53.521,22.901,66.841,Majority white
130099702013,0,0,0.606,0.606,98.541,5.183,89.423,Majority Minority
131299701023,27.77,3.704,23.842,2.552,17.843,30.326,3.814,Majority white
131299702011,8.144,8.709,12.956,2.847,22.919,18.365,2.491,Majority white
131299706012,3.931,3.006,3.029,3.214,75.918,10.455,30.248,Majority white
131299706021,0.57,3.855,0.83,1.089,78.417,6.975,36.759,Majority white
131299702012,23.981,1.834,27.492,4.401,26.787,33.137,3.931,Majority white
131299702021,16.025,5.773,15.649,2.958,32.412,24.088,5.682,Majority white
131299702022,14.967,4.025,39.353,4.8,14.016,41.401,6.888,Majority white
131299708012,11.808,0.653,16.369,0.722,56.584,26.702,8.142,Majority white
131299703012,0.583,0,1.616,0.47,96.796,18.157,20.952,Majority white
131299703022,2.964,2.067,1.096,1.918,80.084,12.441,30.452,Majority white
131299703023,10.04,2.003,17.798,2.256,40.371,25.686,26.736,Majority white
131299703021,5.225,6.03,11.727,5.762,24.565,15.152,7.716,Majority white
131299709021,19.971,3.815,27.03,9.947,16.789,31.921,2.992,Majority white
131299701021,31.131,0.819,42.184,4.604,12.823,48.833,2.813,Majority white
131299704004,8.708,0.168,13.055,0.448,54.837,21.397,9.507,Majority white
131299707004,24.025,1.047,22.162,1.457,28.327,24.708,6.404,Majority white
131299704001,2.382,0.067,0.47,1.006,93.013,13.163,19.443,Majority white
131299706022,4.057,8.433,1.822,4.708,66.165,14.619,28.081,Majority white
131299703011,2.181,0,0.264,1.256,95.633,20.018,16.621,Majority white
131299701011,14.603,3.547,16.52,5.74,16.365,17.63,5.529,Majority white
131299709012,12.365,0.222,15.404,0.423,35.818,19.408,7.139,Majority white
131299705004,0.107,0,0.609,0.681,98.064,16.272,31.26,Majority white
131299706011,6.628,3.224,13.697,1.255,33.226,18.182,19.411,Majority white
131299708021,10.028,0.292,12.681,1.559,33.1,13.93,6.9,Majority white
131299703013,5.66,4.865,11.312,1.447,40.986,21.136,22.517,Majority white
131299708022,25.072,1.275,27.063,1.739,30.956,29.218,7.788,Majority white
131299709011,5.904,1.446,6.661,0.781,53.411,13.046,7.698,Majority white
131299708011,3.357,0.46,8.135,0.5,54.794,16.505,8.926,Majority white
131299704002,0,0,0,0,99.994,17.321,11.955,Majority white
131299701022,35.141,4.96,21.453,6.819,13.433,31.164,2.523,Majority white
131299701012,5.305,4.371,12.488,1.745,34.581,15.53,9.311,Majority white
131299707001,16.819,1.977,24.017,3.075,32.247,32.52,5.248,Majority white
131299709022,35.439,2.718,21.494,8.401,11.415,29.137,2.23,Majority white
130099701022,14.084,0.65,6.072,9.113,35.08,28.434,8.828,Majority white
130099703022,4.733,0.774,10.342,4.96,75.223,33.323,44.562,Majority white
130099708012,35.001,3.476,2.321,10.206,34.77,32.293,39.224,Majority white
130099708011,35.629,4.126,0.072,4.615,47.044,27.194,25.057,Majority white
130099705022,23.912,2.879,8.536,40.801,14.72,34.862,24.831,Majority white
130099702023,1.913,0.088,5.172,4.184,45.17,20.943,23.857,Majority white
130099703021,17.256,1.069,9.813,2.204,61.525,38.676,48.938,Majority white
130099705021,24.465,3.407,7.51,20.434,32.858,31.899,41.648,Majority white
130790702014,21.173,11.128,0.307,0.726,46.453,24.727,5.834,Majority white
132910002072,10.986,0.989,51.816,4.15,19.1,51.91,3.215,Majority white
130099702021,0.299,0.175,1.897,3.519,56.103,13.685,18.249,Majority white
130099703011,4.695,0.015,4.938,8.372,60.624,30.106,33.52,Majority white
130099703012,2.712,0.696,8.213,8.909,53.681,35.904,19.059,Majority white
132910002071,7.61,1.195,12.417,3.657,50.693,26.232,1.927,Majority white
132910002061,8.282,0.53,59.327,2.293,22.91,56.543,2.138,Majority white
132910002063,5.858,0.511,77.468,1.838,9.532,74.168,4.012,Majority white
132910001041,8.694,1.085,67.065,2.753,12.451,63.081,3.167,Majority white
132910001032,8.68,0.638,58.365,3.132,23.073,61.029,2.065,Majority white
132910002043,12.308,1.061,39.888,4.891,21.815,38.524,1.425,Majority white
132910002013,6.267,0.623,79.095,2.115,9.394,75.968,1.599,Majority white
132910002062,3.749,0.319,56.43,0.674,36.606,58.526,9.425,Majority white
132910001012,11.226,0.225,39.201,3.435,26.853,49.594,2.917,Majority white
132910001042,6.611,0.08,16.286,0.802,57.902,44.305,0.822,Majority white
132910001031,18.754,0.355,25.392,3.233,24.712,36.994,0.93,Majority white
130670311124,0,0,9.434,2.426,88.235,53.841,15.214,Majority white
130670311202,3.197,0,21.274,2.039,72.751,52.01,32.733,Majority white
130670311173,0,0,8.934,7.341,83.934,44.029,24.982,Majority white
130670310073,0,0,13.728,7.421,78.536,33.352,70.241,Majority Minority
130670310044,0,0,1.833,2.037,95.729,18.433,54.103,Majority white
130670309124,1.295,0,3.627,0.95,93.786,19.901,54.375,Majority white
130670309122,0,0,2.115,1.612,95.393,16.128,70.857,Majority Minority
130670302582,1.469,0,1.253,2.29,93.105,12.107,26.77,Majority white
130670311212,7.91,0,0.431,1.294,90.17,25.71,64.384,Majority white
130670312151,0.858,0,0,0.143,96.39,8.231,76.059,Majority Minority
130670311184,0,0,9.975,3.591,86.313,37.652,21.921,Majority white
130670312213,0,0,6.672,0.578,91.942,29.573,53.529,Majority white
130670312153,0,0,1.749,0.404,97.556,17.209,34.696,Majority white
130670312154,0.141,0,8.611,0.565,90.771,17.646,59.114,Majority white
130670311113,0,0,0,0,99.753,15.387,46.161,Majority white
130670312092,0,0,1.086,0.136,98.579,23.777,30.247,Majority white
130670311143,0,0,0.221,0,100.056,49.893,52.949,Majority white
130670302354,0.077,0,10.028,1.148,73.567,26.16,24.842,Majority white
130670313173,0,0,23.517,3.191,71.879,40.153,76.391,Majority Minority
130670312173,0,0,1.976,7.184,90.515,52.002,43.349,Majority white
130670312171,0.488,0,6.35,1.172,91.826,24.932,48.434,Majority white
130670303702,0,0.059,6.068,3.181,88.779,43.116,15.847,Majority white
130670303692,0,0,3.641,1.589,94.791,48.256,15.037,Majority white
130670303193,0.598,3.216,17.053,2.543,75.917,45.467,33.714,Majority white
130670303541,0,0.143,12.339,0.574,83.936,57.344,52.916,Majority white
130670303542,0.068,0,9.282,6.884,80.999,42.241,13.716,Majority white
130670306043,17.492,0.976,16.377,4.321,59.931,41.549,58.328,Majority white
130670311211,0,0,1.168,0.234,97.841,51.839,58.642,Majority white
130670315061,1.058,0,2.539,2.116,93.393,17.713,46.167,Majority white
130670306025,0.128,0,1.021,6.317,91.818,30.471,6.562,Majority white
130670305081,1.03,0.16,1.101,1.705,95.388,12.905,44.264,Majority white
130670313151,0.254,0,29.574,1.048,63.404,47.475,35.258,Majority white
130670311171,0.176,0,14.972,2.706,82.029,38.39,19.21,Majority white
130670301132,0,0,1.893,1.515,96.645,24.884,43.866,Majority white
130670311145,0,0,1.155,0,99.45,20.528,72.592,Majority Minority
130670311223,0,0,6.172,0,93.841,22.897,23.399,Majority white
130670312074,2.062,0,8.513,0.399,88.259,24.151,41.468,Majority white
130670312192,0,0,1.979,1.584,94.617,50.454,62.286,Majority white
130670314172,1.884,0.033,10.543,2.148,84.345,17.921,69.403,Majority white
130670315102,0.191,1.867,5.64,3.316,87.614,22.535,69.371,Majority white
130670302562,4.372,0.19,22.259,7.742,60.417,44.351,14.152,Majority white
130670315112,4.14,6.9,6.765,4.654,71.871,19.847,68.025,Majority white
130670302681,9.121,0,21.248,5.376,61.017,37.864,26.785,Majority white
130670302692,0.15,0,10.634,4.063,80.86,20.611,32.654,Majority white
130670313241,1.369,0.843,19.875,2.985,73.214,49.468,44.741,Majority white
132971106023,26.523,13.707,15.437,8.968,14.043,30.311,4.766,Majority white
132971107023,23.425,2.484,14.841,10.868,20.596,23.954,20.662,Majority white
132971103022,14.797,2.539,11.872,5.004,44.259,21.841,26.874,Majority white
132971108013,33.817,7.182,18.26,14.64,10.015,36.168,6.971,Majority white
132971108011,15.223,0.539,13.278,7,51.947,27.822,27.815,Majority white
132971108012,1.336,0.021,7.845,2.12,77.812,15.117,31.665,Majority white
132971108022,23.636,0.637,17.578,6.194,17.86,28.916,8.072,Majority white
132971108021,21.025,2.248,14.413,13.642,25.891,20.348,40.986,Majority white
132971104004,22.868,6.35,19.246,6.564,29.331,34.933,11.926,Majority white
132971107021,17.185,2.427,15.926,5.682,47.524,29.639,12.728,Majority white
132971105064,6.203,0.669,13.849,5.17,53.59,19.445,9.654,Majority white
132971105091,11.975,0.816,15.396,4.814,64.132,31.668,32.892,Majority white
132971101011,15.633,4.009,14.713,4.945,40.697,29.087,8.072,Majority white
132971101023,18.867,11.054,17.154,5.473,26.162,29.671,14.631,Majority white
132971101012,22.881,4.035,24.678,7.907,26.635,35.544,6.628,Majority white
132971101021,24.644,6.245,16.012,5.423,26.401,25.638,19.167,Majority white
132971102003,26.273,5.754,14.186,17.946,12.478,31.117,6.23,Majority white
132971105102,16.475,2.339,17.992,10.724,46.75,34.067,12.069,Majority white
132971104003,9.318,0.659,13.899,4.824,57.956,18.906,41.379,Majority white
132971103021,3.582,0.163,8.331,8.168,70.253,15.5,67.414,Majority white
132971107012,15.71,13.569,16.833,6.405,37.875,35.085,9.72,Majority white
132971101022,15.486,2.286,21.136,5.663,27.318,25.687,21.963,Majority white
130890218162,0,0,0.551,3.672,96.033,38.713,57.425,Majority white
132971104001,13.89,0.697,8.398,10.592,59.005,23.353,54.311,Majority white
132971107022,0.459,0,4.129,6.933,88.398,24.176,37.734,Majority white
132971107011,4.787,1.961,11.472,8.646,69.045,31.19,25.215,Majority white
132971105052,5.706,8.184,13.842,5.282,61.508,34.482,19.328,Majority white
132971103011,20.337,3.406,15.301,9.611,40.417,24.376,36.092,Majority white
132971105032,7.198,3.778,24.824,8.929,52.614,37.955,16.589,Majority white
132971105043,0,0.031,14.245,4.748,70.797,21.843,27.738,Majority white
132971105101,15.5,0.287,18.72,5.141,49.231,24.072,12.582,Majority white
132971105092,11.722,0.589,16.528,3.809,58.166,21.007,57.734,Majority white
132971106033,15.214,1.939,16.21,4.489,46.926,21.8,18.232,Majority white
132971103012,4.821,0.064,4.981,4.789,66.824,10.852,33.356,Majority white
130890233251,0.087,0.611,6.723,2.27,67.056,25.699,92.601,Majority Minority
130890218161,0,0,1.652,4.957,93.679,40.772,49.304,Majority white
130890234321,2.972,1.48,21.793,6.701,59.81,41.562,93.086,Majority Minority
130890218192,0.226,0.028,2.934,2.68,94.17,31.581,29.449,Majority white
130890233282,0,0,1.093,1.161,97.179,18.423,95.911,Majority Minority
130890211033,0,0,2.934,1.222,95.828,35.528,17.204,Majority white
130890234362,0,0,12.099,1.353,85.667,33.223,93.96,Majority Minority
130890234272,0.187,0,8.837,1.075,89.768,37.944,94.263,Majority Minority
130890232191,0.296,0,3.429,3.842,92.452,53.681,86.127,Majority Minority
130890234472,0,0,5.797,2.174,91.916,32.069,92.883,Majority Minority
130890234352,10.293,0,21.484,3.799,60.491,41.344,92.917,Majority Minority
130890234351,7.751,0,27.668,10.55,51.891,39.899,94.545,Majority Minority
130890232212,0.282,0,7.511,6.572,84.688,46.35,88.881,Majority Minority
130890218232,0,0,0.729,0.121,98.289,18.301,65.393,Majority white
130890216072,0,0,3.583,1.246,95.179,26.914,43.08,Majority white
130890232171,0.102,0,2.144,0.715,96.766,44.243,90.573,Majority Minority
130890232173,0,0,11.497,0.386,87.961,36.076,92.853,Majority Minority
130890211031,0.119,0,8.905,4.037,86.084,33.233,53.362,Majority white
130890218233,1.058,0,2.513,2.711,93.307,15.592,76.731,Majority Minority
130890233252,0.144,0.216,7.14,1.226,84.739,30.682,93.573,Majority Minority
130890233312,0.911,0.195,3.97,2.994,91.83,35.122,91.619,Majority Minority
130890220161,0,0,2.418,1.497,96.125,37.695,89.414,Majority Minority
130890219143,0.086,0,22.52,2.954,72.482,47.313,83.497,Majority Minority
130890219144,0.943,0.314,17.558,5.294,74.845,39.205,77.101,Majority Minority
130890233154,23.339,2.579,29.405,8.164,25.84,39.584,84.909,Majority Minority
130890233201,0.135,0,6.824,1.014,92.365,25.225,96.814,Majority Minority
130890233203,3.106,6.087,1.553,3.416,83.357,23.196,95.573,Majority Minority
130890230002,0,0,3.22,2.908,90.462,47.579,10.46,Majority white
130890231124,0,0,1.201,0.961,97.987,30.661,92.611,Majority Minority
130890231133,0,0,3.128,2.647,89.514,43.26,51.538,Majority white
130890233171,23.98,0.752,13.095,5.231,48.712,25.891,87.449,Majority Minority
130890212192,0.241,0,5.133,6.335,84.646,52.247,12.894,Majority white
130890233232,0,0,2.267,0.785,97.045,30.13,93.089,Majority Minority
130890233172,1.735,0,6.482,1.37,88.105,23.662,77.56,Majority Minority
130890233202,0,0,3.361,3.056,94.115,26.007,92.94,Majority Minority
130890234403,8.963,0,30.572,2.33,54.739,44.214,85.654,Majority Minority
130890233261,0,0,7.326,2.064,89.875,33.134,94.1,Majority Minority
130890233291,0,0,3.913,1.93,91.986,32.056,94.107,Majority Minority
130890234224,8.489,0,7.382,0,83.906,24.907,94.637,Majority Minority
130890233271,0,0.121,2.542,1.089,95.499,31.282,93.994,Majority Minority
130890233281,0,0.781,0,1.718,98.229,26.774,95.686,Majority Minority
130890233212,0.202,0.202,1.414,2.02,96.568,37.083,95.604,Majority Minority
130890212231,0,0,4.391,2.864,92.981,44.804,72.256,Majority Minority
130890212263,0,0,0,0,98.655,18.899,55.522,Majority white
130890212221,0,0,8.515,4.992,86.768,64.028,8.776,Majority white
130890233221,0,0,0,0,98.311,9.02,95.286,Majority Minority
130890233301,0,0,3.654,1.686,94.434,30.091,92.853,Majority Minority
130890234382,0,0,11.175,2.341,82.077,35.833,93.247,Majority Minority
130890212211,0,0,4.312,3.562,91.298,49.659,22.625,Majority white
130890224051,0,0,22.731,9.123,64.172,59.911,56.441,Majority white
130890220132,0,0,4.49,4.311,89.627,30.953,90.395,Majority Minority
130890213092,0,0,0,1.032,99.567,13.499,80.966,Majority Minority
130890220122,0.456,0,0.685,0.456,98.596,20.287,87.203,Majority Minority
130890213102,0,0,0,3.037,97.052,40.388,67.133,Majority white
130890217122,1.596,6.849,8.96,3.811,78.376,42.009,57.79,Majority white
130890217121,0,0,2.27,3.263,94.213,26.155,55.789,Majority white
130890212251,0,0,1.78,0,100.576,6.923,60.217,Majority white
130890220162,0,0,9.736,9.486,80.132,36.321,83.532,Majority Minority
130890220163,0,0,5.364,5.364,89.816,29.07,94.44,Majority Minority
130890212223,0,0,1.904,0,97.763,7.195,41.873,Majority white
130890216083,0,0,0.604,3.927,94.55,10.573,67.166,Majority white
130890216081,0,0,0,4.168,95.161,7.293,64.505,Majority white
130890219152,0.059,0,13.302,3.532,83.051,40.581,92.505,Majority Minority
130890216092,0,0,1.005,6.531,92.441,49.137,36.626,Majority white
130890217091,2.203,0,3.084,10.94,83.923,59.636,13.733,Majority white
130890218201,0,0,0,0,98.898,4.425,81.215,Majority Minority
130890219132,0,0,1.513,3.025,94.752,17.771,80.537,Majority Minority
130890218221,0.14,0,4.536,5.304,84.936,35.981,25.791,Majority white
130890212172,0,0,1.366,6.099,92.493,52.184,17.522,Majority white
130890213064,0,0,2.875,3.696,93.627,60.502,57.686,Majority white
130890213053,0,0,2.324,1.616,95.977,33.53,58.11,Majority white
130890217093,0.185,3.15,2.409,1.853,92.081,20.956,46.505,Majority white
130890211034,0.204,0,1.426,3.872,93.94,20.581,21.494,Majority white
130890218152,0,0,8.955,1.694,89.554,54.082,77.973,Majority Minority
130890216023,4.142,8.616,6.13,5.633,75.055,32.842,32.933,Majority white
130890215062,0,0,13.574,2.614,83.636,47.663,14.93,Majority white
130890224052,0,0,6.813,0,91.695,31.07,65.906,Majority white
130890214175,0,0,0,2.011,98.561,11.789,81.535,Majority Minority
130890212272,0,0,0,0,100.161,22.823,60.234,Majority white
130890214181,0,0,0.289,6.933,93.878,39.67,63.148,Majority white
130890214211,0,0,0,5.855,94.338,33.542,63.644,Majority white
130890214093,0,0,1.41,2.82,96.741,38.233,65.789,Majority white
130890231123,0,0,11.234,2.308,86.334,44.168,88.802,Majority Minority
130890234371,0,0,19.558,2.838,73.431,40.615,97.435,Majority Minority
130890233173,6.573,0,3.894,1.172,88.086,18.454,93.164,Majority Minority
130890212262,0,0,0.516,0.516,99.927,32.919,48.71,Majority white
130890212281,0.051,0,5.285,4.218,89.693,44.127,11.914,Majority white
130890212243,0,0,0.418,1.044,98.365,37.545,51.549,Majority white
130890232153,0.105,0,5.657,9.323,84.54,36.584,90.375,Majority Minority
